kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,amount
"403817","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0855","2",108096000
"403817","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0855","2",4000000
"403817","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0855","2",21900000
"427573","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0805","2",6016000
"427573","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0805","2",1066000
"427573","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0805","2",1705120000
"403817","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","0855","2",1000000
"403823","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","1151","2",561900000
"403823","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1151","2",17304000
"403823","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1151","2",26934353000
"403823","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","1151","2",432000000
"652009","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","1206","2",38796000
"652009","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1206","2",14444000
"652009","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1206","2",3273725000
"652009","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1206","2",104550000
"652009","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1206","2",1836000
"403824","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0210","2",306771000
"403824","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","0210","2",5820000
"653526","032","03212","522141","03212WA","4345","EBC","2","D","0","00000001","0211","2",35000000
"403832","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","0211","2",1590000
"403832","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0211","2",580000
"403832","032","03212","522151","03212WA","2378","EBC","2","A","0","00000001","0211","2",10800000
"653526","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0211","2",92500000
"653526","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0211","2",125000000
"653526","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0211","2",189000000
"403824","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0210","2",93200000
"403832","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0211","2",43380000
"403824","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0210","2",204300000
"653526","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0211","2",50000
"403832","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0211","2",28000
"403829","032","03212","521113","03212WA","2378","EBA","2","A","0","00000001","0252","2",36480000
"403829","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0252","2",632271000
"403830","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0258","2",1370200000
"403829","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0252","2",11880000
"403830","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0258","2",34658000
"403829","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0252","2",163000000
"403829","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0252","2",2078476000
"403830","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","0258","2",311719000
"403829","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0252","2",576456000
"403830","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0258","2",1517000
"403830","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0258","2",63840000
"403829","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0252","2",10160282000
"403829","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0252","2",4800000
"403879","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0222","2",232900000
"403879","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0222","2",39300000
"403879","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0222","2",361678000
"403879","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0222","2",33420000
"403879","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0222","2",831000
"403879","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0222","2",123346000
"403879","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0222","2",1645345000
"403879","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0222","2",134136000
"403879","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0222","2",5000000
"403879","032","03212","522151","03212DL","2376","ABW","2","A","0","00000001","0222","2",2700000
"403834","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0401","2",676098000
"403834","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0401","2",146460000
"403834","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0401","2",1054424000
"403834","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0401","2",12382000
"403834","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0401","2",9090000
"403834","032","03212","521113","03212WA","2378","EBA","2","A","0","00000001","0401","2",9576000
"403834","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0401","2",8160000
"403826","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2251","2",600312000
"403826","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2251","2",30000
"403826","032","03212","524114","03212WA","2378","EBA","2","A","0","00000001","2251","2",2290000
"403826","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2251","2",276000000
"403838","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","2451","2",11350000
"403838","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2451","2",3206085000
"403838","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","2451","2",414100000
"403838","032","03212","521119","03212DL","2376","SAC","2","A","0","00000001","2451","2",169690000
"403838","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","2451","2",11250000
"403838","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2451","2",114581000
"427582","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1312","2",84000000
"427582","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1312","2",1680000
"427582","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1312","2",148320000
"427582","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","1312","2",4950000
"427582","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","1312","2",123410000
"403839","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1905","2",1625860000
"403839","032","03212","522191","03212DL","2376","ABW","2","A","0","00000001","1905","2",14980000
"403839","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1905","2",680526000
"403839","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","1905","2",183309000
"403839","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","1905","2",140970000
"403839","032","03212","521252","03212DL","2376","SAC","2","A","0","00000001","1905","2",120000000
"403839","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1905","2",7600000
"427618","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","2151","2",236439000
"238755","032","03212","521811","03212DL","2375","QDD","2","A","0","00000001","2151","2",334600000
"427618","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2151","2",1026695000
"238755","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2151","2",16020000
"427618","032","03212","521213","03212WA","2378","EBD","2","A","0","00000001","2151","2",3000000
"238755","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2151","2",401942000
"427618","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2151","2",212131000
"427618","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","2151","2",215000000
"427618","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2151","2",527160000
"427618","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2151","2",3062172000
"427618","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2151","2",7500000
"427618","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2151","2",654000
"238755","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","2151","2",95500000
"427618","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2151","2",149880000
"238755","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2151","2",13543000
"427618","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2151","2",5934000
"634146","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","3351","2",97289000
"634146","032","03212","521219","03212DL","2376","QDD","2","A","0","00000001","3351","2",43700000
"634146","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","3351","2",298877000
"634146","032","03212","511138","03212WA","2378","EBA","2","A","0","00000001","3351","2",442270000
"634146","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","3351","2",16100000
"427630","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","3351","2",43415000
"634146","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","3351","2",4770269000
"427630","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","3351","2",3900000
"427630","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","3351","2",974834000
"634146","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","3351","2",12500000
"427630","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","3351","2",65317000
"634146","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","3351","2",31800000
"427630","032","03212","511633","03212WA","2378","EBA","2","A","0","00000001","3351","2",555000
"427630","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","3351","2",162300000
"427630","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","3351","2",107520000
"427630","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","3351","2",187956000
"427630","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","3351","2",54000000
"634146","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","3351","2",181428000
"427630","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","3351","2",12000000
"403837","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0209","2",28013000
"403837","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0209","2",70050000
"403837","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0209","2",2683697000
"403837","032","03212","522191","03212DL","2376","ABW","2","A","0","00000001","0209","2",45650000
"403837","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0209","2",7560000
"403837","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0209","2",239012000
"403837","032","03212","521219","03212DL","2376","QDD","2","A","0","00000001","0209","2",1300000
"403837","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0209","2",17621000
"238762","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0511","2",637585000
"238762","032","03212","522151","03212DL","2375","DCC","2","A","0","00000001","0511","2",9000000
"238762","032","03212","521811","03212DL","2375","QDD","2","A","0","00000001","0511","2",48281000
"238762","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0511","2",7600000
"238762","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","0511","2",2591224000
"238762","032","03212","522191","03212DL","2375","SCC","2","A","0","00000001","0511","2",260950000
"238762","032","03212","523131","03212WA","2378","EBA","2","A","0","00000001","0511","2",239325000
"238762","032","03212","521211","03212DL","2375","SCC","2","D","0","00000001","0511","2",166051000
"352595","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","2007","2",21000000
"403820","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2007","2",1000
"403820","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2007","2",725000
"403820","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2007","2",93720000
"403820","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2007","2",10980000
"352595","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2007","2",6000000
"403820","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2007","2",102000000
"403820","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","2007","2",17209000
"239188","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","0354","2",306100000
"237373","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0354","2",331891000
"237373","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","0354","2",209157000
"239188","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","0354","2",430200000
"237373","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","0354","2",819905000
"237373","032","03212","521119","03212DL","2376","SAC","2","A","0","00000001","0354","2",97020000
"237373","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","0354","2",401316000
"239188","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0354","2",250950000
"239188","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0354","2",3887940000
"239188","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0354","2",433000
"239188","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0354","2",62026000
"239188","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0354","2",26126762000
"237373","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0354","2",97925000
"237373","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0354","2",394000
"403875","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0953","2",143400000
"403875","032","03212","523129","03212WA","2378","EBA","2","A","0","00000001","0953","2",85000000
"403875","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0953","2",665635000
"403875","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0953","2",36887000
"238741","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","0751","2",94100000
"238741","032","03212","524119","03212DL","2375","QDD","2","A","0","00000001","0751","2",65260000
"238741","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","0751","2",799869000
"238741","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","0751","2",2390998000
"238741","032","03212","522151","03212DL","2375","QDD","2","A","0","00000001","0751","2",6400000
"238741","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0751","2",199296000
"238741","032","03212","532111","03212DL","2375","RAL","2","A","0","00000001","0751","2",138000000
"238741","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0751","2",17640000
"238741","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0751","2",338000000
"238741","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0751","2",936754000
"238741","032","03212","522191","03212DL","2375","SCC","2","A","0","00000001","0751","2",7421000
"403827","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2201","2",963736000
"440013","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","2202","2",124916000
"403827","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2201","2",218518000
"403827","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","2201","2",48550000
"440013","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2202","2",10582000
"403827","032","03212","524114","03212DL","2375","QDD","2","A","0","00000001","2201","2",4600000
"440013","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","2202","2",95760000
"403827","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2201","2",232740000
"403827","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2201","2",240000000
"440013","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2202","2",153110000
"440013","032","03212","521811","03212DL","2376","ABW","2","A","0","00000001","2202","2",155500000
"403827","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","2201","2",57300000
"403827","032","03212","532111","03212DL","2375","RAL","2","D","0","00000001","2201","2",168249000
"403828","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1907","2",309420000
"403828","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1907","2",332000
"403828","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","1907","2",2453161000
"403828","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1907","2",1200000
"403828","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1907","2",238658000
"403828","032","03212","524119","03212DL","2375","QDD","2","A","0","00000001","1907","2",22935000
"403828","032","03212","521213","03212DL","2375","BDJ","2","A","0","00000001","1907","2",93200000
"403828","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1907","2",13860000
"403828","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","1907","2",23022000
"403828","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","1907","2",60000000
"626402","032","03212","521219","03212WA","4345","EBC","1","A","0","00000001","0151","2",20000000
"622035","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0503","2",2000
"622035","032","03212","522141","03212DL","2376","QDD","2","A","0","00000001","0503","2",24000000
"622035","032","03212","537112","03212DL","2376","RAA","2","F","0","00000001","0503","2",622800000
"622035","032","03212","521832","03212DL","2376","QDD","2","A","0","00000001","0503","2",211000000
"622035","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0503","2",314047000
"622035","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0503","2",1322300000
"622035","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0503","2",24660000
"622035","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0503","2",16915000
"622035","032","03212","537114","03212DL","2376","RBJ","2","F","0","00000001","0503","2",388000000
"622035","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0503","2",547071000
"403821","032","03212","521219","03212WA","2378","EBC","1","A","0","00000001","0152","2",19550000
"403822","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0152","2",45540000
"403822","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0152","2",100563000
"626402","032","03212","521213","03212WA","2378","EBC","1","A","0","00000001","0151","2",130000000
"427511","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0154","2",2029000
"403836","032","03212","524119","03212DL","2375","AFA","2","A","0","00000001","0152","2",150000000
"626402","032","03212","524113","03212WA","2378","EBD","1","A","0","00000001","0151","2",106575000
"403836","032","03212","521219","03212WA","2378","EBC","2","A","0","00000001","0152","2",25000000
"427511","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","0154","2",109669000
"403822","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0152","2",28812000
"427511","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0154","2",17785593000
"427511","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0154","2",13306496000
"403821","032","03212","524119","03212WA","2378","EBC","1","A","0","00000001","0152","2",1950000
"403835","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","0151","2",5200000
"626402","032","03212","511624","03212WA","2378","EBA","1","A","0","00000001","0151","2",4340000
"403822","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0152","2",3600000
"626402","032","03212","524119","03212WA","2378","EBA","1","A","0","00000001","0151","2",991258000
"626402","032","03212","522191","03212WA","4345","EBC","1","A","0","00000001","0151","2",76950000
"403821","032","03212","512414","03212WA","2378","EBA","1","A","0","00000001","0152","2",68060000
"403821","032","03212","522111","03212WA","2378","EBA","1","A","0","00000001","0152","2",744780000
"403836","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0152","2",12600000
"403822","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0152","2",32234000
"403835","032","03212","521113","03212WA","2378","EBA","2","A","0","00000001","0151","2",69300000
"403836","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0152","2",51995000
"626402","032","03212","521213","03212DL","2375","AFA","1","A","0","00000001","0151","2",210000000
"626402","032","03212","524114","03212DL","2375","AFA","1","A","0","00000001","0151","2",111400000
"626402","032","03212","524111","03212DL","2375","AFA","1","A","0","00000001","0151","2",786149000
"403821","032","03212","511122","03212WA","2378","EBA","1","A","0","00000001","0152","2",122405000
"427511","032","03212","522131","03212DL","2376","SAC","2","A","0","00000001","0154","2",169930000
"403822","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0152","2",1396874000
"427511","032","03212","521219","03212DL","2376","SAC","2","D","0","00000001","0154","2",14025000
"626402","032","03212","511619","03212WA","2378","EBA","1","A","0","00000001","0151","2",2000
"403821","032","03212","524119","03212WA","2378","EBA","1","A","0","00000001","0152","2",7700000
"427511","032","03212","533115","03212DL","2376","RBJ","2","A","0","00000001","0154","2",200000000
"403822","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0152","2",1080000
"403821","032","03212","511625","03212WA","2378","EBA","1","A","0","00000001","0152","2",3575000
"403836","032","03212","521219","03212WA","2378","EBD","2","A","0","00000001","0152","2",8500000
"403821","032","03212","522151","03212WA","2378","EBA","1","A","0","00000001","0152","2",38300000
"403835","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0151","2",8160000
"427511","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","0154","2",305000000
"626402","032","03212","511129","03212WA","2378","EBA","1","A","0","00000001","0151","2",918167000
"427511","032","03212","524111","03212DL","2376","QDD","2","A","0","00000001","0154","2",30000000
"403836","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0152","2",247200000
"427511","032","03212","521841","03212DL","2376","SAC","2","A","0","00000001","0154","2",2800000
"403822","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0152","2",6827000
"403835","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0151","2",32120000
"403822","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0152","2",3600000
"403822","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0152","2",36165000
"626402","032","03212","521211","03212WA","4345","EBC","1","A","0","00000001","0151","2",229240000
"403836","032","03212","524113","03212WA","2378","EBC","2","A","0","00000001","0152","2",9000000
"427511","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0154","2",388540000
"626402","032","03212","511123","03212WA","2378","EBA","1","A","0","00000001","0151","2",303720000
"403835","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0151","2",127380000
"238010","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","1753","2",3069286000
"239260","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1753","2",33400000
"238010","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1753","2",56031000
"238010","032","03212","524111","03212DL","2376","QDD","2","A","0","00000001","1753","2",6000000
"238010","032","03212","522151","03212DL","2376","QDD","2","A","0","00000001","1753","2",2200000
"239260","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1753","2",300000000
"239260","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","1753","2",36900000
"239260","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","1753","2",32360000
"239260","032","03212","524119","03212DL","2375","DCC","2","A","0","00000001","1753","2",4500000
"239260","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1753","2",196440000
"238010","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1753","2",835231000
"239260","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","1753","2",32000
"239260","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1753","2",210000
"239260","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1753","2",261860000
"238010","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","1753","2",288100000
"403833","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","3102","2",81000000
"403833","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","3102","2",2000000
"403833","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","3102","2",22802000
"403833","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","3102","2",50400000
"427551","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","0601","2",1141440000
"427551","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0601","2",98721000
"427551","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0601","2",832460000
"427551","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0601","2",78000000
"427551","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","0601","2",451000000
"427551","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0601","2",9000000
"427551","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0601","2",17799000
"427551","032","03212","536111","03212DL","2376","RAA","2","D","0","00000001","0601","2",30171000
"403817","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0855","2",2250000
"403817","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","0855","2",116347000
"427573","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","0805","2",90000000
"403817","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0855","2",10800000
"403817","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0855","2",18900000
"427573","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","0805","2",175200000
"427573","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0805","2",27576000
"427573","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0805","2",2263000
"427573","032","03212","521113","03212DL","2376","SAC","2","A","0","00000001","0805","2",7200000
"403823","032","03212","522191","03212DL","2375","QJA","2","A","0","00000001","1151","2",103100000
"403823","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","1151","2",2055000
"403823","032","03212","522151","03212WA","2378","EBC","2","A","0","00000001","1151","2",1400000
"403823","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1151","2",77000000
"403823","032","03212","522141","03212DL","2375","QDD","2","A","0","00000001","1151","2",73350000
"403823","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","1151","2",40545000
"403823","032","03212","521211","03212DL","2375","QJA","2","A","0","00000001","1151","2",196336000
"403823","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","1151","2",5305430000
"403823","032","03212","524111","03212DL","2375","QJA","2","A","0","00000001","1151","2",641379000
"652009","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","1206","2",46620000
"652009","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1206","2",154900000
"652009","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","1206","2",238000
"652009","032","03212","533121","03212DL","2376","RBJ","2","D","0","00000001","1206","2",333689000
"652009","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1206","2",137374000
"652009","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1206","2",232284000
"403824","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0210","2",1540086000
"403824","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0210","2",132000000
"403832","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0211","2",1655860000
"403824","032","03212","523119","03212WA","2378","EBA","2","A","0","00000001","0210","2",295677000
"403832","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0211","2",4500000
"403824","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0210","2",7540000
"403832","032","03212","522191","03212WA","2378","EBC","2","A","0","00000001","0211","2",1600000
"403832","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0211","2",20580000
"403832","032","03212","521113","03212WA","2378","EBA","2","A","0","00000001","0211","2",7800000
"403832","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0211","2",1163968000
"403832","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0211","2",1564418000
"653526","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0211","2",69400000
"403832","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0211","2",150512000
"653526","032","03212","521219","03212WA","4345","EBC","2","A","0","00000001","0211","2",509510000
"403832","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0211","2",594000
